state,district,district_label,district_id,incumbent,incumbent_party,pres_source,pres_dem_votes,pres_rep_votes,pres_total_votes,pres_dem_share,pres_rep_share,pres_dem_margin,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_total_votes,pres_2020_dem_margin,pres_two_party_total,pres_two_party_dem_margin,pres_winner_party,pres_winner,cong_dem_votes,cong_rep_votes,cong_total_votes,cong_winner_party,cong_winner_candidate,cong_winner_votes,cong_two_party_total,cong_two_party_dem_margin,cong_dem_margin,cong_two_party_winner_party,cong_winner,state_name,redistricted_for_story,valid_pres_cong_data,split_ticket_category,split_ticket,dem_won_harris_lost,gop_won_trump_lost,house_source,presidential_source
NY,1,1,NY-1,Nick LaLota,R,The Downballot presidential CD results,190070,233206,429463,0.44257596114217057,0.543017675562272,-0.10044171442010141,207858,215362,428299,-0.017520470512422448,423276,-0.1019098649580888,R,Trump,183540,226285,410100,R,NICK LALOTA,226285,409825,-0.10430061611663514,-0.10423067544501341,R,Republican,New York,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,2,2,NY-2,Andrew Garbarino,R,The Downballot presidential CD results,153928,204363,362137,0.42505460640586296,0.564325103482936,-0.139270497077073,176297,185233,365862,-0.024424509787843496,358291,-0.1407654671761222,R,Trump,136371,202597,339157,R,ANDREW R. GARBARINO,202597,338968,-0.1953753746666352,-0.19526649899604018,R,Republican,New York,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,3,3,NY-3,Tom Suozzi,D,The Downballot presidential CD results,178099,194286,378302,0.47078524565030055,0.5135738113993582,-0.04278856574905765,216926,172453,393286,0.11308055715179288,372385,-0.04346845334801348,R,Trump,187651,174693,363124,D,THOMAS R. SUOZZI,187651,362344,0.03576159671472413,0.035684779854815434,D,Democrat,New York,FALSE,TRUE,Dem won Trump-won district,TRUE,TRUE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,4,4,NY-4,Laura Gillen,D,The Downballot presidential CD results,194428,189465,388579,0.5003564268784468,0.4875842492774957,0.012772177600951118,223909,166538,394485,0.14543265269908867,383893,0.012928081522715965,D,Harris,191760,183157,375518,D,LAURA A. GILLEN,191760,374917,0.02294641213922015,0.022909687418445988,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,5,5,NY-5,Gregory Meeks,D,The Downballot presidential CD results,170189,68170,242000,0.7032603305785124,0.2816942148760331,0.42156611570247937,216607,49624,267734,0.6236899310509685,238359,0.4280056553350199,D,Harris,168425,56689,231736,D,GREGORY W. MEEKS,168425,225114,0.4963529589452455,0.48216936513964165,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,6,6,NY-6,Grace Meng,D,The Downballot presidential CD results,109480,96065,209347,0.522959488313661,0.45887927698987807,0.06408021132378294,149718,81324,232973,0.29357049958578896,205545,0.06526551363448393,D,Harris,120205,74559,198690,D,GRACE MENG,120205,194764,0.23436569386539607,0.22973476269565654,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,7,7,NY-7,Nydia Velazquez,D,The Downballot presidential CD results,168187,60343,235013,0.715649772565773,0.2567645194095646,0.45888525315620843,199115,48083,249547,0.6052246670967794,228530,0.47190303242462694,D,Harris,172795,48435,221779,D,NYDIA M. VELáZQUEZ,172795,221230,0.562129910048366,0.5607383927242886,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,8,8,NY-8,Hakeem Jeffries,D,The Downballot presidential CD results,170067,64988,238931,0.7117828996655938,0.2719948436996455,0.43978805596594833,203603,57647,262973,0.5550227589904667,235055,0.44704005445534023,D,Harris,168036,54863,223804,D,HAKEEM S. JEFFRIES,168036,222899,0.5077322015800878,0.5056790763346499,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,9,9,NY-9,Yvette Clarke,D,The Downballot presidential CD results,173762,71900,250858,0.6926707539723669,0.28661633274601567,0.4060544212263512,204222,63657,269726,0.5211399716749591,245662,0.41464288331121624,D,Harris,173207,60064,235772,D,YVETTE D. CLARKE,173207,233271,0.4850281432325493,0.4798831074088526,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,10,10,NY-10,Dan Goldman,D,The Downballot presidential CD results,218940,51536,276966,0.790494140074955,0.18607338084819075,0.6044207592267643,242638,40374,285858,0.7075680932490956,270476,0.6189236752983629,D,Harris,206206,37555,254556,D,DANIEL S. GOLDMAN,206206,243761,0.6918703155960141,0.6625300523264036,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,11,11,NY-11,Nicole Malliotakis,R,The Downballot presidential CD results,100628,167092,272725,0.3689724081034009,0.6126757722981024,-0.24370336419470157,134698,157208,294600,-0.07640868974881193,267720,-0.2482593754669057,R,Trump,93586,167099,261728,R,NICOLE MALLIOTAKIS,167099,260685,-0.28199934787195274,-0.28087556547255166,R,Republican,New York,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,12,12,NY-12,Jerry Nadler,D,The Downballot presidential CD results,273954,58314,339053,0.8079975697014921,0.17199080969641914,0.636006760005073,291127,47209,341717,0.713801186361814,332268,0.6489941854165914,D,Harris,260165,62989,324020,D,JERROLD NADLER,260165,323154,0.6101610996614617,0.6085303376334794,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,13,13,NY-13,Adriano Espaillat,D,The Downballot presidential CD results,188808,46800,239540,0.7882107372463889,0.19537446772981548,0.5928362695165734,242303,30463,274962,0.7704337326612405,235608,0.6027299582357135,D,Harris,181800,35822,218973,D,ADRIANO ESPAILLAT,181800,217622,0.6707869608771172,0.6666483995743767,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,14,14,NY-14,Alexandria Ocasio-Cortez,D,The Downballot presidential CD results,131879,67385,203123,0.6492568542213338,0.33174480487192487,0.31751204934940896,178061,50782,230638,0.5518561555337802,199264,0.32366107274771155,D,Harris,132714,59078,192551,D,ALEXANDRIA OCASIO-CORTEZ,132714,191792,0.38393676482856426,0.38242335796749954,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,15,15,NY-15,Ritchie Torres,D,The Downballot presidential CD results,137445,47283,186840,0.7356294155427103,0.25306679511881824,0.4825626204238921,184830,31368,217537,0.7054524057976345,184728,0.48807977133948294,D,Harris,130392,36010,171095,D,RITCHIE TORRES,130392,166402,0.5671927020107932,0.5516350565475321,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,16,16,NY-16,George Latimer,D,The Downballot presidential CD results,216167,108141,326298,0.6624833740936199,0.3314179063310226,0.3310654677625973,240156,91069,334406,0.4458263308672691,324308,0.3330969325456048,D,Harris,217668,86408,305079,D,GEORGE S. LATIMER,217668,304076,0.4316683986898012,0.4302492141379774,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,17,17,NY-17,Mike Lawler,R,The Downballot presidential CD results,194302,192139,389343,0.49905096534418236,0.49349545259578315,0.005555512748399216,210419,171537,386305,0.10065103998136188,386441,0.005597232177745115,D,Harris,173899,197845,379508,R,MICHAEL LAWLER,197845,371744,-0.06441529654816218,-0.06309748411100688,R,Republican,New York,FALSE,TRUE,GOP won Harris-won district,TRUE,FALSE,TRUE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,18,18,NY-18,Pat Ryan,D,The Downballot presidential CD results,190672,178297,371412,0.5133705965343069,0.48005180231118005,0.03331879422312689,196151,163003,364815,0.09086249194797369,368969,0.03353940303927972,D,Harris,207106,155129,362509,D,PATRICK RYAN,207106,362235,0.143489723522023,0.14338126777542073,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,19,19,NY-19,Josh Riley,D,The Downballot presidential CD results,194147,187279,384909,0.5043971432208652,0.48655396470334544,0.01784317851751971,196149,179038,382878,0.04469047581736213,381426,0.0180061138988952,D,Harris,192647,184290,377343,D,JOSH RILEY,192647,376937,0.022170813690351437,0.022146959132672395,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,20,20,NY-20,Paul Tonko,D,The Downballot presidential CD results,211181,158272,373934,0.564754742815577,0.42326185904464425,0.14149288377093278,224446,151042,383264,0.19152333639475666,369453,0.14320901440778663,D,Harris,221997,141151,363445,D,PAUL TONKO,221997,363148,0.22262548602773524,0.22244356092393622,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,21,21,NY-21,Elise Stefanik,R,The Downballot presidential CD results,140758,214512,357087,0.39418405038548027,0.6007275537894127,-0.2065435034039324,146580,202300,355821,-0.1565955916036434,355270,-0.20759985363244857,R,Trump,132447,215996,348640,R,ELISE M. STEFANIK,215996,348443,-0.2397780985699239,-0.23964261128958236,R,Republican,New York,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,22,22,NY-22,John Mannion,D,The Downballot presidential CD results,194091,166358,362520,0.5353939093015557,0.45889330243848614,0.07650060686306959,202853,160638,371578,0.1136100630284893,360449,0.07694014964669066,D,Harris,194450,161939,356792,D,JOHN W. MANNION,194450,356389,0.09122335425616392,0.09112031659902689,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,23,23,NY-23,Nick Langworthy,R,The Downballot presidential CD results,154446,237489,395169,0.39083531349878153,0.6009808461696136,-0.21014553267083202,160038,232952,401042,-0.1818113813515791,391935,-0.21187952083891462,R,Trump,128397,246969,375594,R,NICHOLAS A. LANGWORTHY,246969,375366,-0.315883697511229,-0.31569194396076616,R,Republican,New York,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,24,24,NY-24,Claudia Tenney,R,The Downballot presidential CD results,143256,229987,375663,0.38134178771931226,0.6122162683043046,-0.23087448058499238,146388,222914,377792,-0.20256119769608677,373243,-0.23237140415225468,R,Trump,123317,235867,359407,R,CLAUDIA TENNEY,235867,359184,-0.31334914695532096,-0.3131547243097658,R,Republican,New York,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,25,25,NY-25,Joe Morelle,D,The Downballot presidential CD results,220540,151196,375956,0.5866111991828831,0.402164083030993,0.18444711615189008,231293,150712,390473,0.20636766178455357,371736,0.18654098607614006,D,Harris,219175,141195,360633,D,JOSEPH D. MORELLE,219175,360370,0.21638871160196466,0.21623090510297172,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
NY,26,26,NY-26,Tim Kennedy,D,The Downballot presidential CD results,200098,134624,339786,0.5888941863408145,0.3962023155750973,0.1926918707657172,218507,129475,354198,0.2513622324236726,334722,0.19560710081799224,D,Harris,209131,111772,321304,D,TIMOTHY M. KENNEDY,209131,320903,0.30339074424358764,0.30301210068968953,D,Democrat,New York,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
OH,1,1,OH-1,Greg Landsman,D,The Downballot presidential CD results,211031,185646,400601,0.5267860040289465,0.46341871338314183,0.06336729064580465,220130.71926027257,185304.78961926384,411736.986198899,0.08458295175888153,396677,0.0639941312453205,D,Harris,213916,177993,391909,D,GREG LANDSMAN,213916,391909,0.09166158470461255,0.09166158470461255,D,Democrat,Ohio,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
OH,2,2,OH-2,David Taylor,R,The Downballot presidential CD results,97847,278070,378772,0.25832690906402794,0.7341355749633025,-0.47580866589927456,100787.4548736462,272326.1516245487,378189.0072202166,-0.4535792777578456,375917,-0.4794223192885664,R,Trump,96401,268211,364616,R,DAVID J. TAYLOR,268211,364612,-0.47121323489078804,-0.4712080654716195,R,Republican,Ohio,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
OH,3,3,OH-3,Joyce Beatty,D,The Downballot presidential CD results,249335,105193,358198,0.6960814968257779,0.2936727731589791,0.4024087236667988,271652.5773616987,104526.11233037805,381876.5020772623,0.4376453228261402,354528,0.40657437494358695,D,Harris,242632,100355,342987,D,JOYCE BEATTY,242632,342987,0.41481747121611023,0.41481747121611023,D,Democrat,Ohio,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
OH,4,4,OH-4,Jim Jordan,R,The Downballot presidential CD results,126919,276526,407004,0.31183723010093267,0.6794183840945052,-0.3675811539935725,125753.33720251409,268732.4450587832,400792.84489226894,-0.35674066959628786,403445,-0.37082378019308704,R,Trump,125905,273297,399202,R,JIM JORDAN,273297,399202,-0.36921658709124705,-0.36921658709124705,R,Republican,Ohio,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
OH,5,5,OH-5,Bob Latta,R,The Downballot presidential CD results,138272,254181,396079,0.3491020730712812,0.6417431875964138,-0.2926411145251326,142103.13294873523,248389.09336062256,396657.6674388616,-0.26795387846188445,392453,-0.29534492028344794,R,Trump,123024,255633,378657,R,ROBERT E. LATTA,255633,378657,-0.35020876413218294,-0.35020876413218294,R,Republican,Ohio,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
OH,6,6,OH-6,Michael Rulli,R,The Downballot presidential CD results,125146,253662,381790,0.3277875271746248,0.6644018963304434,-0.33661436915581866,139489.19972394407,254100.27621133617,399031.2395531035,-0.2872233176924974,378808,-0.3392642182847247,R,Trump,122515,245860,368375,R,MICHAEL A. RULLI,245860,368375,-0.33483542585680354,-0.33483542585680354,R,Republican,Ohio,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
OH,7,7,OH-7,Max Miller,R,The Downballot presidential CD results,185110,229613,418212,0.4426224020353314,0.5490349392174304,-0.10641253718209903,192587.9955784663,232244.70796720724,429981.8229517127,-0.09222881124720106,414723,-0.10730776928214736,R,Trump,144613,204494,400371,R,MAX L. MILLER,204494,349107,-0.17152620829716964,-0.14956377959442618,R,Republican,Ohio,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
OH,8,8,OH-8,Warren Davidson,R,The Downballot presidential CD results,147411,240026,390902,0.37710474748146594,0.6140311382392518,-0.23692639075778588,153373.5133681262,241661.5457281682,400864.9745261766,-0.22024381767052276,387437,-0.2390453157545614,R,Trump,140625,237503,378128,R,WARREN DAVIDSON,237503,378128,-0.256204248296873,-0.256204248296873,R,Republican,Ohio,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
